0,0.032476,0,0,0,0,0,0,0,0,0.020874,0,0,0.025003,0,0,0,0,0,0,0,0.0043762,0,0,0,0,0,0,0,0,0,0,0,0,0.0043384,0,0,0,0,0,0,0,0,0,0.062419,0,0,0,0,0,0,0,0,0,0,0.025652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061833,0,0,0.059549,0,0,0,0.035934,0,0.018792,0,0,0
0.032476,0,0,0,0,0,0,0,0,0.39364,0.73806,0,0,0.064626,0,0,0.050111,0,0,0,0,0.011312,0,0,0,0,0,0,0,0.4425,0,0.30742,0,0,0.011214,0,0,0,0,0,0,0.009654299999999999,0,0,0.16134,0,0,0,0,0.65751,0,0.075373,0,0,0,0.066304,0,0.3363,0.38028,0,0,0,0,0,0,0,0,0,0.13043,0.068468,0,0,0.65598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15982,0,0,0.15392,0,0,0,0.09288200000000001,0,0.048574,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097052,0,0,0.003075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009386500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012858,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022751,0,0,0.0072084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030142,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.39364,0,0,0,0,0,0,0,0,0.253,0,0,0.30305,0,0,0,0,0,0,0,0.053043,0,0,0,0,0,0,0,0,0,0,0,0,0.052585,0,0,0,0,0,0,0,0,0,0.75656,0,0,0,0,0,0,0,0,0,0,0.31092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74946,0,0,0.72178,0,0,0,0.43555,0,0.22778,0,0,0
